id,standard_smiles,cluster,syba_score
compound_1942,CC(Sc1nc(N)cc(N)n1)C(=O)Nc1cccc2ccccc12,1435,148.72151870608388
compound_1279,O=C(OCC(=O)N1CCCC1)c1c(Cl)ccc(Cl)c1Cl,1434,102.65549947938429
compound_1430,Cc1ccnc(SCC(=O)Nc2ccccc2C#N)n1,8,132.1291967343106
compound_1827,CCOC(=O)C1C2C=CC3(CN(C(C)CC)C(=O)C13)O2,1433,3.7191618054190574
compound_1962,CC(C)N(Cc1ccccc1)C(=O)Cn1nnc2ccccc2c1=O,225,137.34008990505268
compound_2946,CCC(C)NC(=O)C1(C)CCC(=O)N1Cc1ccc(OC)cc1OC,1432,96.59955048950259
compound_1102,Cn1nc(C(=O)OC2CCOC2=O)c2ccccc2c1=O,1431,58.970453841056155
compound_1073,CCOc1cc(C#N)c(NC(=O)c2ccc(F)cc2)cc1OCC,1430,104.25174029163746
compound_1591,O=C1CC2(CCN(C(=O)C3CC3)CC2)Oc2ccccc21,1429,77.44775094336919
compound_0311,Cc1nn(C)cc1S(=O)(=O)Nc1cnn(Cc2ccccc2F)c1,1428,145.29265123275533
compound_1563,CN(C(=O)NS(=O)(=O)c1ccccc1Cl)c1ccccc1,1427,79.7806236831032
compound_1167,CCCNC(=O)c1ccc(S(=O)(=O)N(C)c2ccccc2)cc1,1426,157.33123815166593
compound_1122,COc1cccc(C(=O)Nc2ccc(S(N)(=O)=O)cc2)c1OC,37,139.9840530796812
compound_0021,O=S(=O)(CC(O)CSc1ccc(F)cc1)c1ccccc1,1425,98.36971567420035
compound_2274,CCOC(=O)c1ccc(Nc2cc(=O)[nH]c(=O)[nH]2)cc1,1424,81.62908607035375
compound_2096,CC(=O)Nc1cccc(NC(=O)C2CC3CCC2C3)c1,1423,81.0754149638377
compound_2402,CCOC(=O)c1cccnc1-c1ncccc1C(=O)OCC,1422,46.23599817181321
compound_0222,COC(=O)c1ccc2c(c1)N(Cc1ccc(F)cc1)C(=O)CS2,1421,106.813627245801
compound_2464,COc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2)cc1OC,18,161.4088091990131
compound_0388,Cc1ccc2c(c1)N(CC(=O)NCC1CCCO1)C(=O)CO2,211,108.58600783281679
compound_1344,COC(=O)c1ccccc1NC(=O)c1nc2nc(C)cc(C)n2n1,1420,137.91810583078802
compound_2331,Cc1ccc(S(=O)(=O)CC(=O)NCc2ccccc2)cc1,1419,134.3018191859304
compound_1328,COC1COC2C(NC(=O)Nc3ccc(C(C)=O)cc3)COC12,1418,83.24705401522445
compound_2453,COc1cccc(-c2cc(C#N)c(NC(=O)C(C)C)o2)c1,159,76.72228917821054
compound_1951,CC(=O)Nc1ccc(OCC(=O)Nc2cc(C)ccc2C)cc1,1417,168.90286261191756
compound_2414,COC(=O)C1=C(C)N(c2cccc3ccccc23)C(=O)C1,1416,35.76838999470357
compound_1818,CC(=O)c1cc(NC(=O)c2ccccc2)c(=O)oc1C,1415,86.27026872186919
compound_2316,Cc1ccc2c(c1)CCCN2C(=O)c1ccnn1C(F)F,1414,92.6815128240335
compound_0428,O=C(Nc1cccc(C(F)(F)F)c1)c1ccc(O)cc1,18,120.34326491506683
compound_0505,CN(C)c1ccc(C(=O)OCC(=O)Nc2ccccc2C#N)cc1,101,145.40216629682197
compound_2509,CCn1cc(C(=O)Nc2ccc(OC)c(Cl)c2)c(C)n1,1413,126.80144351718583
compound_2851,Cc1nc(SCC(=O)N(C)Cc2ccco2)c2ccccc2n1,1412,152.07635762625705
compound_0207,O=C(c1nn(-c2ccccc2)c(=O)c2ccccc12)N1CCOCC1,1411,109.01853131601133
compound_0558,COc1cc(NS(=O)(=O)N2CCCC2)cc(OC)c1OC,1410,77.84742196641653
compound_0472,COc1ccc2cc(S(=O)(=O)c3ccccc3)c(=O)oc2c1,1409,102.7353570957522
compound_2516,O=C(NCC1CCCO1)c1cccc(-c2cccs2)c1,68,119.11513310746317
compound_1574,Cc1cc(NC(=O)COC(=O)Cc2ccc(Cl)cc2)no1,1408,140.75463180542027
compound_2951,COc1ccccc1C(=O)N1CCN(C(=O)c2ccncc2)CC1,1407,137.49601911183473
compound_2775,CS(=O)(=O)c1ccccc1C(=O)Nc1ccc2c(c1)OCO2,1406,129.70514131122303
compound_0452,COc1ccc(N2CC(NC(=O)NCCC(C)C)CC2=O)cc1,207,142.58460978881462
compound_2134,CC(C)(C)NC(=O)CN(c1cccc2ccccc12)S(C)(=O)=O,1405,120.25151638509955
compound_0265,COC(=O)c1ccccc1NC(=O)COC(=O)c1ccccc1,107,152.83586308169012
compound_1134,CCCOC(=O)c1ccc(NC2=NS(=O)(=O)c3ccccc32)cc1,1404,122.73533355705337
compound_2437,Cc1nn(C(=O)c2ccc3ncccc3c2)c2c1C1C(C2)C1(C)C,1403,56.82427604523501
compound_2392,COc1ccc(O)c(-c2n[nH]cc2C(=O)c2ccccc2)c1,1402,76.66564184058119
compound_1925,O=C(CC1COc2ccccc2O1)Nc1cccc(C(F)(F)F)c1,1401,105.76227749088933
compound_1782,CC(C)COC(=O)c1ccc(NC(=O)c2ccncc2)cc1,1400,148.38145511104034
compound_1760,O=C(CC1Sc2ccccc2N=C1O)Nc1ccc(F)cc1F,1399,97.87734419694009
compound_1524,N#Cc1cnc2c(-c3ccccc3)c(-c3ccccc3)nn2c1N,1398,35.58758719486013
compound_0415,N#CC1(c2ccccc2)C=CC(C(=O)c2ccccc2)O1,1397,4.428189372466049
compound_2927,CCNc1nc(OC)nc(Oc2ccc(=O)n(-c3ccccc3)n2)n1,1396,107.49444188325896
compound_0559,O=C(CSc1ccc2nnc(-c3ccncc3)n2n1)N1CCCC1,1395,158.01661235367337
compound_2899,CCCn1nnnc1SCC(=O)N1C(C)CCCC1C,1394,80.92118718366963
compound_1379,CC(=O)Nc1ccc(S(=O)(=O)Nc2nc(C)c(C)o2)cc1,1393,97.07776234319283
compound_2566,N#Cc1ccsc1NC(=O)CSc1nnc(-c2cccs2)o1,1392,152.0616697842382
compound_2965,COc1ccc2c(=O)c(-c3ccc(OC)c(OC)c3)coc2c1,1391,98.26428986100602
compound_1731,CC(=O)Nc1ccc(C(=O)CC2(O)C(=O)N(C)c3ccccc32)cc1,1390,108.50137853986982
compound_0441,Cc1nn(-c2ccccc2)c(C)c1C(=O)OCC(N)=O,1389,106.83270659608203
compound_1527,CCCc1nnc(SCC(=O)Nc2ccc(C)cc2)n1N,58,151.07645080510105
compound_0312,CS(=O)(=O)N(CC(=O)N1CCCC1)c1ccc(F)cc1,224,111.06760845073119
compound_2173,CCCc1ccccc1OCCNC(=O)c1cc(=O)n(C)c(=O)n1C,1388,117.74162422064637
compound_2032,CNC(=O)CSc1nnc2c(C)cc3cc(OC)ccc3n12,1387,107.32484611408678
compound_1266,CCCCNC(=O)C1CC(=O)N(C2CCCCCC2)C1,137,94.59157598088186
compound_1878,CSc1nnc(N)n1C(C)C(=O)Nc1ccc(Cl)cc1,1386,107.17933413183616
compound_2461,COc1ccc(CC(=O)Nc2ccc(C(C)=O)cc2)cc1OC,17,170.29320332771326
compound_0744,COC1(C)c2ccccc2C(C)(OC)c2ccccc21,1385,3.3228044425685184
compound_0777,O=C(CSc1nc(=O)n2ccccc2n1)NCCc1ccccc1,190,151.95371757777727
compound_2676,Cc1nc2ccc(NC(=O)COc3ccccc3)cc2s1,1384,173.8986016143796
compound_2868,O=C(c1cn(-c2ccccc2)nc1-c1ccccc1)N1CCCC1,1383,117.8593862138363
compound_0458,CC(C)OC(=O)c1c(NC(=O)c2cnccn2)sc2c1CCCC2,1382,141.25915485111105
compound_2209,CC(C)CN1C(=O)C(NC(=O)c2ccco2)(C(F)(F)F)N=C1O,1381,61.469362857341565
compound_0236,CCOc1cccc(=O)c2c(C)n(NC(=O)c3ccncc3)c(C)c12,1380,72.97143457290032
compound_0676,CCn1c(SCC(=O)Nc2ccccc2C#N)nc2ccccc21,8,173.33836082884372
compound_0288,Cc1nn(Cc2ccc(C(=O)N3CCCCCC3)o2)c(C)c1Cl,1379,132.59887046567215
compound_2784,Cc1ccc2c(c1)N(CCC(=O)N1CCOCC1)C(=O)CO2,33,101.71645622512314
compound_1087,Cc1occc1C(=O)Nc1cccc(C(=O)NCc2ccccc2)c1,1378,180.2744475189369
compound_0824,CCC(C(=O)OCC(=O)Nc1c(C)cccc1C)c1ccccc1,1377,139.15192686359984
compound_2837,O=C(Cn1c(-c2cncs2)nc2ccccc21)Nc1ccccc1,1376,119.23495161685328
compound_1534,COC(=O)c1ccc(CSc2ccc(C(F)(F)F)cn2)o1,1375,124.01682016261961
compound_2887,Cc1[nH]c2ccccc2c1C(=O)CSc1ncccn1,1374,106.78574205050496
compound_0123,Cc1ccc(NC(=O)Cn2cnc3c2c(=O)[nH]c(=O)n3C)cc1,1373,111.28991496272562
compound_1052,O=C(Cn1ncc(Cl)c(Cl)c1=O)N1CCc2ccccc21,1372,108.14361807847507
compound_1444,CCN(CC)C(=O)C1CCN(c2ccc(C(C)=O)cc2)CC1,1371,101.3822012038945
compound_0087,O=C(NCC1(CNC(=O)c2ccccc2)OCCO1)c1ccccc1,1370,45.705819369524846
compound_2918,Cc1cc(C)c2c(N)c(C(O)c3ccccc3)sc2n1,1369,60.97056246421507
compound_1354,Cc1ccc(NC(=O)C(C)Sc2nccc(C)n2)cc1,105,118.06085980384628
compound_0484,CCN(C(=O)c1ccccc1)c1nnc(-c2ccncc2)s1,212,101.51545869833743
compound_2259,CC(=O)c1c(C)[nH]c(C(=O)OCC(=O)NCC2CCCCC2)c1C,194,123.9234570729288
compound_2476,Cc1cccc(C)c1NCCNc1c(C)cccc1C,1368,52.208736822579596
compound_1030,CC(C)CCN1CC(C(=O)NC2CCCCC2)CC1=O,1367,98.71944614942826
compound_1879,CCCN1C(=O)c2cccc3c(S(=O)(=O)N(C)C)ccc1c23,1366,82.16077599311608
compound_1540,COc1ccc(NC(=O)c2c(-c3ccccc3)noc2C)c(OC)c1,1365,153.38586968279847
compound_2521,Cc1ccc(C(=O)COc2nc(C)nc3ccccc23)cc1,1364,110.44996554667075
compound_2305,COc1cc(NC(=O)c2ccccc2C)cc(OC)c1OC,1363,113.73610220453341
compound_0395,COC(=O)c1ccsc1NC(=O)c1ccc(C(C)=O)cc1,1362,124.44763701634062
compound_0112,O=C(CCn1c(=O)oc2ccccc21)N1CCOCC1,135,112.8117725618932
compound_2749,COc1ccc(C(=O)OCC(=O)Nc2ccc(F)cc2)cc1,1,159.52475198873003
compound_2757,CC(C)NC(=O)NC1CCN2C(=O)C(Cc3ccccc3)NC(=O)C12,1361,43.60385704821746
compound_0385,COc1ccc2nc(SCC(=O)NCC(C)C)[nH]c2c1,1360,157.38101150822357
compound_1489,CCn1c(=O)c2c(nc3n2CCCN3c2ccccc2)n(C)c1=O,1359,95.71824707490728
compound_0334,CC(Sc1nnc(-c2ccco2)o1)C(=O)NC1CCCC1,1358,120.79047013253567
compound_0952,Cc1noc(C)c1C(=O)OCC(=O)N1CCc2ccccc21,1357,119.91634724960215
compound_1161,CCC(=O)Nc1ccc(-c2nn3c(CC)nnc3s2)cc1,1356,122.87682834582615
compound_2115,CCn1cc(CNc2ccc(C(F)(F)F)cc2)c(C)n1,1355,89.4267127156854
compound_2684,CC(=O)c1ccc(NC(=O)C2Cc3ccccc3C(=O)O2)cc1,1354,111.1846432575707
compound_2859,Cc1ccccc1OC(C)c1nc(-c2ccncc2)no1,72,106.98547476781552
compound_1125,COc1ccc(-c2cc(C3CC3)nc(SCC(N)=O)c2C#N)cc1,1353,83.77781689056452
compound_0475,CNC(=O)c1ncn2c(N)c(C(=O)Nc3ccccc3C)nnc12,1352,103.61425672203413
compound_0156,Cn1c(SCc2ccc(Cl)cc2)nc2c1c(=O)[nH]c(=O)n2C,1351,94.61518319274899
compound_0469,COc1ccc(NC(=O)c2ccccc2NC(=O)c2cccnc2)cc1,1350,178.8545568027661
compound_0671,Cc1cccc(NC(=O)CSc2nnnn2C2CCCCC2)c1,16,151.16164833710633
compound_2829,COC(=O)c1c(NC(=O)COc2ccccc2F)sc(C)c1C,223,157.7814210378511
compound_1389,Nc1ncnc2c1cnn2-c1ccc(C(F)(F)F)cn1,1349,54.782549211500395
compound_2754,CC(=O)C1C(c2ccccc2)CC(=O)N(C)C1(C)C#N,214,20.107643556538658
compound_2087,COc1cc(C#N)ccc1OCC(=O)Nc1cccc(C)c1C,1348,160.07944297553544
compound_1197,COc1ccccc1S(=O)(=O)NCc1ccccc1F,1347,110.9023350975241
compound_2809,Fc1ccc(-c2csc(Cc3nnc4n3CCCCC4)n2)cc1,1346,133.9260810034314
compound_1184,CCCNC(=O)c1ccc(OCc2ccccc2)c(OC)c1,1345,166.5443069547776
compound_1700,CCOC(=O)C1CCCN(C(=O)c2ccc(OC)c(OC)c2)C1,1344,144.16223574120377
compound_2843,COCC(C)NC(=O)c1cc(-c2ccc(Cl)cc2)on1,1343,127.39321863809313
compound_1396,CC(=O)Nc1ccccc1OC(C)C(=O)Nc1ccc(Cl)cc1,1342,138.38820563455022
compound_0942,COc1cc(C(=O)Nc2ccc(NC(C)=O)cc2)cc(Cl)c1OC,1341,141.61466988055085
compound_1472,COc1cc(C(=O)Nc2c(C)cccc2C)ccc1Cl,1340,118.9581449749269
compound_1589,FC(F)(F)c1nnc2ccc(NCc3ccccc3)nn12,1339,130.29842486743834
compound_2944,COc1cccc(OC)c1-c1nn2c(-c3ccccn3)nnc2s1,39,70.39422318690481
compound_1174,CCOc1nc(N2CCOCC2)nc(-n2nnc(C(C)=O)c2C)n1,1338,74.4620405747987
compound_2971,CN(C)c1nc(N(C)C)nc(-n2cc(-c3ccccc3)nn2)n1,1337,65.28535934629662
compound_1004,CCOc1ccc(-n2nc3ccc(NC(=O)CC)cc3n2)cc1,1336,152.3849367482347
compound_2169,N#Cc1ccc(C(=O)N2CCN(C(=O)c3ccccc3)CC2)cc1,15,106.887958628102
compound_1579,O=C(OCCCn1c(=O)[nH]c2ccccc21)c1c(F)cccc1F,1335,120.4528204624003
compound_0030,CCCCn1c(=O)c2c(c3ccccc31)OCC(=O)N2,1334,30.290660156600843
compound_0055,CCC(=O)Nc1ccc(S(=O)(=O)c2ccc(NC(C)=O)cc2)cc1,1333,113.47252062242933
compound_2379,O=C(CN1C(=O)COc2ccccc21)Nc1ccccc1F,222,116.45089645323674
compound_1713,COc1ccc(Oc2coc3cc(OCC#N)ccc3c2=O)cc1,1332,130.03681489509725
compound_1953,Cc1ccc(S(=O)(=O)N(C)Cc2nc(-c3ccccc3)no2)cc1,1331,145.0891935797932
compound_1681,Cc1ccc(NS(=O)(=O)c2cn(C)c(=O)n(C)c2=O)cc1C,1330,105.17187624088035
compound_0918,COCCCNC(=O)C1CCN(S(=O)(=O)c2ccccc2)CC1,41,166.21909701688438
compound_2649,Cc1cc(-c2nnc(SCC(=O)c3ccc(Cl)cc3)o2)no1,176,130.17322521452738
compound_0060,CC1Oc2ccccc2N(CC(=O)Nc2ccccc2F)C1=O,222,112.71760788750593
compound_1533,Cc1nn(-c2ccccc2)c(C)c1S(=O)(=O)NCc1ccco1,1329,113.79760464143469
compound_2842,O=C(Nc1ccc(Br)cn1)c1cc2ccccc2oc1=O,50,136.86361371672524
compound_2730,Cc1ccc(C(=O)NCCCCNC(=O)c2ccc(C)o2)o1,1328,76.83877683299198
compound_2261,CCc1c(C)sc(NC(=O)c2ccco2)c1C(=O)OC,221,112.46427994347933
compound_1885,O=C(CSc1nnc(COc2ccccc2)o1)N1CCCCC1,64,174.5583008863279
compound_0759,O=C(NCc1ccccc1)c1nc(-c2cccs2)no1,193,125.16659188176502
compound_1661,Cc1nc(S(=O)(=O)N(C)c2ccccc2)c(C#N)c(C)c1Cl,1327,70.9277998730667
compound_2632,COC(=O)c1scc(C)c1NC(=O)c1ccccc1F,1326,75.90491947883137
compound_2267,Cc1cc(=O)oc2cc(OCCS(=O)(=O)c3ccccc3)ccc12,1325,144.90625796515744
compound_2313,CCC(C(=O)Nc1ccc(NC(C)=O)cc1)c1ccccc1,1324,125.47300709815505
compound_2309,CCCOc1ccc(Cn2c(CO)nc3ccccc32)cc1,1323,135.70855704156924
compound_2416,CC(=O)Nc1cccc(-n2nnc(SCC(N)=O)n2)c1,1322,89.82411830830573
compound_1129,CC(C)(C)NC(=O)C1Cc2ccccc2CN1C(=O)c1ccsc1,1321,95.20348762843753
compound_1683,NC(=O)c1ccccc1NC(=O)c1ccc(Cl)cc1Cl,1320,124.04068276847444
compound_2268,Cc1cccc(C)c1NC(=O)C(C)Sc1ccccc1,1319,126.01232794433994
compound_0221,CCn1ccc(CNC(=O)Nc2ccc(Cl)cc2Cl)n1,1318,126.28902143720195
compound_0086,COc1ccc(S(=O)(=O)NCCc2c[nH]c3ccc(C)cc23)cc1,1317,165.5334670259472
compound_0368,Cc1ccccc1CN(C)C(=O)Cn1nnc(-c2ccccc2)n1,115,156.95340883014603
compound_2110,CCOc1ccccc1NC(=O)c1c(Cl)cnn1CC,1316,101.41146568971017
compound_0696,CN1C(=O)COc2ccc(-c3n[nH]c(=O)c4ccccc34)cc21,1315,55.89173430036808
compound_2079,COc1ccc(S(=O)(=O)NC2CC2)cc1C(=O)N1CCOCC1,1314,131.22842220766475
compound_2952,CS(=O)(=O)N1CCN(C(=O)c2cc3ccccc3oc2=O)CC1,1313,122.40394162986387
compound_0074,O=C(Nc1cccc(CO)c1)c1ccc2c(c1)OCO2,14,131.38865824116857
compound_0367,Cc1csc(C(C#N)C(=O)COc2ccc(Cl)cc2)n1,1312,105.61810995792638
compound_2463,O=C(CN1C(=O)COc2ccccc21)N1CCc2ccccc2C1,1311,109.49722733801055
compound_0249,COc1cccc(S(=O)(=O)NCC(=O)N2CCCCC2)c1,1310,121.13734532580993
compound_0969,CN(C(=O)c1ccc(C#N)cc1)c1nnc(C2CCOC2)s1,1309,71.33277737812607
compound_0550,COc1cc(C2C(C(N)=O)C(C)=Nc3nnnn32)ccc1OC(C)C,1308,82.64328132219029
compound_2794,CCCCOC1C(C2COC(C)(C)O2)OC2OC(C)(C)OC21,1307,20.59957545648349
compound_1288,Cc1sc(NC(=O)CCc2ccccc2)c(C#N)c1C,1306,129.30284372093178
compound_2295,CCc1c(C)sc(NC(=O)COc2ccc(F)cc2)c1C#N,54,136.68084361985836
compound_2244,CCC1Oc2ccccc2N(CC(=O)NC(C)C)C1=O,220,72.8626168020976
compound_2637,Cc1cccc(NC(=O)COC(=O)c2cccn2C)c1,63,127.42012996763195
compound_1881,COc1ccc(NC(=O)c2noc3c2CCCCC3)cc1OC,1305,144.34323806728972
compound_0150,O=C(CSc1ncnc2c1cnn2-c1ccccc1)NC1CC1,178,147.39893191305305
compound_2447,COCCNC(=O)c1cc(-c2ccc(OC)cc2)cs1,1304,96.24693282934057
compound_1448,O=C(OCC(=O)N1CCOCC1)c1ccccc1Oc1ccccc1,1303,146.01070452495884
compound_2945,COCCCNC(=O)C1CCC(=O)N1Cc1ccc(F)cc1,1302,112.26710342268353
compound_2914,Cc1nc2cc(NC(=O)c3cccc(S(C)(=O)=O)c3)ccc2s1,1301,156.54108784553884
compound_2625,COC(=O)c1nnn(CC(=O)Nc2cccc(C)c2C)c1C(=O)OC,1300,124.2113473634039
compound_2075,O=C(NC1CC1)c1ccc(-c2cnn(-c3ccccc3)c2)nc1,149,107.25424190820821
compound_2495,CCc1cccc(C)c1NC(=O)CSc1nnc2ccccn12,10,171.25093431183276
compound_2759,CCc1cccc(C)c1NC(=O)CSc1nncn1C,19,144.87705511292395
compound_0013,Cc1ccc(-c2nn(CCC#N)cc2C(=O)N2CCCCC2)cc1C,169,100.93145518828663
compound_0003,COc1cccc(C(=O)N2CCN(C(=O)Cc3ccccc3)CC2)c1,109,174.25126860233286
compound_1634,O=C(NCCc1ccccn1)c1cc(C(=O)C2CCCCC2)c[nH]1,1299,137.05903470647004
compound_1401,CCCC(=O)Nc1ccc(-c2nc3ncccc3o2)cc1,1298,136.6400031378101
compound_1044,COc1ccc(C)cc1NC(=O)c1nc2nc(C)cc(C(F)F)n2n1,1297,135.5029622672383
compound_1436,CCCn1cnc2sc(C(=O)NCc3ccco3)c(C)c2c1=O,1296,135.57863428305077
compound_0465,CCCCC(=O)Nc1sc2c(c1C(=O)OCC)CCCC2O,1295,82.46416850570566
compound_2481,CN(CCC#N)C(=O)COC(=O)c1ccc2c(c1)NC(=O)CS2,1294,115.206690168522
compound_2107,O=C(NCC1CCCO1)NC12CC3CC(CC(C3)C1)C2,1293,62.20628802895028
compound_0306,COC(=O)c1c(C)[nH]c(C(=O)OCC(=O)N2CCCCC2C)c1C,1292,105.90527876377348
compound_0577,COc1ccc(O)c(C(=O)c2cnc3nc(C(F)(F)F)nn3c2)c1,1291,100.97181772402593
compound_0812,COc1ccc(C(NC(C)=O)c2ccc(OC)cc2)cc1,1290,75.4725076128483
compound_1169,CCOc1ccccc1NC(=O)CSc1ncccn1,152,150.14226220648618
compound_0171,O=S(=O)(c1ccc2c(c1)OCCO2)N1CCc2ccccc2C1,1289,131.97194682685728
compound_2878,Nn1cnn2c(SCC(=O)Nc3ccc(Cl)cc3)nnc12,1288,121.9249481536805
compound_2425,Cc1cccc(NC(=O)C2CC(O)CN2C(=O)OCC(C)C)c1,1287,107.21703823875622
compound_0015,CC(C)OC(=O)c1ccc(NC(=O)c2cccnc2)cc1,213,145.39513572454854
compound_2554,O=C(c1cc(-c2ccc(O)cc2)on1)N1CCCCC1,62,98.39407215531739
compound_2556,COC(=O)COc1cccc(NC(=O)c2ccccc2Cl)c1,1286,168.9721135857533
compound_0587,CCOCc1nnc(NC(=O)CC(C)c2ccccc2)s1,1285,139.5632586928112
compound_1626,CC(=O)c1cccc(OCC(=O)Nc2ccc(Cl)cc2)c1,47,159.74579295501988
compound_0041,Cc1ccc(OCc2nc(C#N)c(N3CC(C)OC(C)C3)o2)cc1,184,99.87717687283175
compound_0029,COc1ccccc1-c1nn(-c2cc(C(F)(F)F)ccn2)c(=O)o1,1284,74.36363324843624
compound_0145,Cc1nnc(SCC(=O)N2CCC(C)CC2)n1C1CCCCC1,1283,119.98386321455358
compound_2536,CCOC(=O)N1CCN(C(=O)Nc2ccc(C)cc2)CC1,1282,135.79765874249702
compound_2572,COCCCNC(=O)Cn1nc(-c2ccc(Cl)cc2)ccc1=O,1281,158.06792573496364
compound_1295,Cc1nnc(CSc2nnc(-c3ccc(Cl)cc3)n2C)o1,1280,132.9048789994866
compound_2296,Cc1cc(C)n(-c2ccc(C(=O)Nc3cccc(F)c3)cc2)n1,219,151.9220525457878
compound_0661,COc1ccc(C(=O)Oc2cc(N)n(S(C)(=O)=O)n2)cc1,1279,82.72641751745867
compound_0803,COc1cc(C)ccc1OCC(=O)NCc1ccc(C)cc1,9,165.00807190721977
compound_1053,O=C(Nc1cc(C(=O)N2CCCC2)ccc1N1CCCC1)C1CC1,1278,137.11350973373993
compound_0597,CN(C)c1ccc(C(=O)OCC(=O)Nc2ccc3c(c2)OCO3)cc1,30,170.8262054473057
compound_0000,O=C(c1ccco1)N1CCN(C2=NS(=O)(=O)c3ccccc32)CC1,1277,87.62438802646295
compound_1620,O=C(Nc1ccc(NC(=O)c2cccs2)cn1)c1cccc(F)c1,1276,146.88812253154285
compound_1863,COc1ccccc1Cc1nc(-c2cccnc2)no1,1275,109.45613208428499
compound_1537,COc1ccc(C2NC(=O)NC(C)=C2C(=O)OC2CCCC2)cc1,1274,96.17644433309034
compound_1126,Nc1cc(N)nc(SCC(=O)NCCc2ccc(Cl)cc2)n1,1273,153.59697037819902
compound_1551,CC(C)(C)c1ccc(-c2nnc(SCC(N)=O)o2)cc1,1272,118.7043349527089
compound_2599,Cc1onc(-c2ccccc2)c1C(=O)Nc1cccc2cccnc12,1271,143.6870504018711
compound_1454,O=C1CCCN1C1C2CC3CC1CC(C2)C3N1CCCC1=O,1270,-15.651690521052664
compound_2806,O=C(Nc1ccc2c(c1)C(=O)OC2)NC1CCCCC1,1269,78.48464145473896
compound_1255,CCOC(=O)c1[nH]c(C)c(C(=O)N2CCOCC2)c1C,1268,93.13365321475312
compound_2607,CS(=O)(=O)Nc1ccc(Oc2c(C#N)cccc2C#N)cc1,116,70.58112373622045
compound_0552,O=C(Cn1ncc(Cl)c(Cl)c1=O)c1c[nH]c2ccccc12,1267,104.40495046867751
compound_0555,Cc1cc(C)nc(-n2nc(C)c(Oc3ccccc3O)c2C)n1,1266,60.289419477013595
compound_2576,Cc1nnc(NC(=O)COc2ccccc2Cc2ccccc2)s1,1265,160.76452029360473
compound_1841,CCOC(=O)c1ccc(NS(=O)(=O)c2cccs2)cc1,1264,135.22209346661987
compound_0004,Cc1ccc(C2=Nc3nnnn3C(c3ccccc3)C2)cc1,1263,70.0898090808372
compound_2492,O=C(CSc1nc(-c2ccccc2)n[nH]1)Nc1ccc(F)cc1,1262,168.97838097498735
compound_0062,COC(=O)c1c(NC(=O)c2ccc(C#N)cc2)sc(C)c1C,1261,137.61444880279615
compound_2117,COC(=O)c1ccc(NC(=O)c2ccc3c(c2)OCO3)cc1,14,142.4357906978617
compound_1475,O=C(c1ccccc1Cl)N1CCN(c2ccccc2)CC1,204,123.44421982724216
compound_1300,CCCN(CCC)C(=O)c1cccc(NC(=O)C(C)C)c1,1260,129.93177677254502
compound_1519,CCc1cccc(NC(=O)c2ccc(S(=O)(=O)C(F)F)cc2)c1,1259,160.8509050599211
compound_1868,CN1CCCC(C(O)(c2ccccc2)c2ccccc2)S1(=O)=O,1258,11.457879552570827
compound_0213,CC1(C)C2CCC1(CS(=O)(=O)N1CCc3ccccc31)C(=O)C2,1257,60.5173858967151
compound_0429,O=C(COc1ccccc1)NCc1ccc2c(c1)OCO2,48,162.65030584417366
compound_0846,CCOc1ccc(N2CC(NC(=O)Nc3ccccn3)CC2=O)cc1,1256,156.10946434889078
compound_0163,CC(=O)Nc1cccc(NC(=O)Nc2ccc(F)cc2)c1,1255,129.49860170050493
compound_0378,N#Cc1ccc(C(=O)N2CCN(c3ccc(Cl)cc3)CC2)cc1,15,129.9033405055131
compound_1442,Cc1ccc(Cn2c(N(C)C)nc3c2c(=O)n(C)c(=O)n3C)cc1,1254,83.59475515212544
compound_0835,CCOC1N=C(c2ccccc2)c2cc(Cl)ccc2NC1=O,1253,37.545706055751346
compound_0382,Cc1cc(NC(=O)C2(c3ccccc3)CCCC2)no1,75,81.58684572920642
compound_0768,N#Cc1cccc(NC(=O)CN2C(=O)c3ccccc3S2(=O)=O)c1,98,107.77442191396393
compound_0128,Cc1cc2nc(Nc3ncc(O)[nH]3)nc(C)c2cc1C,1252,59.9904907194312
compound_0140,Cc1cc(C)c(S(=O)(=O)N(CCO)Cc2ccccc2)c(C)c1,1251,111.91886800664564
compound_1491,Cc1noc(C)c1S(=O)(=O)N(C)CC(=O)NC1CCCC1,1250,104.47507512957306
compound_2507,Cn1ccc(-c2cccc(NC(=O)Nc3ccccc3)c2)n1,1249,115.29819402173237
compound_0511,CCCn1nnnc1SCC(=O)Nc1nnc(CC)s1,1248,127.57544985180647
compound_1146,CN(C)S(=O)(=O)c1cccc(C(=O)Nc2cccc(O)c2)c1,1247,139.06260939251092
compound_2077,Cn1c(=O)c2c(ncn2Cc2ccc(C(C)(C)C)cc2)n(C)c1=O,6,116.37388556130736
compound_1482,CC(Oc1ccc(-c2ccc(C#N)cc2)cc1)C(N)=O,1246,91.23026579891936
compound_2204,CC12CCC(C(=O)NC3CCCCC3)(OC1=O)C2(C)C,1245,41.74436891065957
compound_2689,COc1cccc(NC(=O)c2ccc(OC)c(OC)c2)c1,18,157.12624156118287
compound_0448,Cc1cccc(NC(=O)CCS(=O)(=O)c2ccccc2)c1,66,155.765823697273
