from_smiles	to_smiles	property	radius	environment	count	avg	std	kurtosis	skewness	min	q1	median	q3	max	paired_t	p_value
[*:1]c1cccc(C(F)(F)F)c1	[*:1]c1ccc(F)cc1	pCHEMBL	2	NC(=O)[*:1]	3	-0.7706536017217672	0.5412127916525897	-1.4999999999999998	-0.327428693688235	-1.177109534977986	-1.1274645502079845	-0.9785295958979798	-0.3618736546914967	-0.15632167428933563	2.4663334159974553	0.1324972567195541
[*:1]c1ccc(F)cc1	[*:1]c1ccccc1Cl	pCHEMBL	0	[*:1]	3	0.21160690684531502	1.1707667220837066	-1.4999999999999996	0.35930375168904516	-0.6020599913279625	-0.5306754593557721	-0.31652186343920086	1.0859214656175311	1.5534025753031084	0.313054605136253	0.7838690187891693
[*:1]c1ccccc1Cl	[*:1]c1ccc(F)cc1	pCHEMBL	0	[*:1]	3	-0.21160690684531502	1.1707667220837066	-1.4999999999999996	0.35930375168904516	-1.5534025753031084	-1.0859214656175311	0.31652186343920086	0.5306754593557721	0.6020599913279625	0.313054605136253	0.7838690187891693
[*:1]c1cccc(C(F)(F)F)c1	[*:1]c1ccccc1Cl	pCHEMBL	0	[*:1]	3	0.25802455913282846	1.0767445392782415	-1.5	0.32629705651232066	-0.5523722071388546	-0.452621284975697	-0.15336851848622413	1.071518672646117	1.479814403023564	0.4150581959934441	0.7183876080356328
[*:1]c1cccc(C(F)(F)F)c1	[*:1]c1ccccc1Cl	pCHEMBL	1	C[*:1]	3	0.25802455913282846	1.0767445392782415	-1.5	0.32629705651232066	-0.5523722071388546	-0.452621284975697	-0.15336851848622413	1.071518672646117	1.479814403023564	0.4150581959934441	0.7183876080356328
[*:1]c1ccccc1Cl	[*:1]c1cccc(C(F)(F)F)c1	pCHEMBL	0	[*:1]	3	-0.25802455913282846	1.0767445392782415	-1.5	0.32629705651232066	-1.479814403023564	-1.071518672646117	0.15336851848622413	0.452621284975697	0.5523722071388546	0.4150581959934441	0.7183876080356328
[*:1]c1ccccc1Cl	[*:1]c1cccc(C(F)(F)F)c1	pCHEMBL	1	C[*:1]	3	-0.25802455913282846	1.0767445392782415	-1.5	0.32629705651232066	-1.479814403023564	-1.071518672646117	0.15336851848622413	0.452621284975697	0.5523722071388546	0.4150581959934441	0.7183876080356328
[*:1]c1cccc(C(F)(F)F)c1	[*:1]c1ccccc1F	pCHEMBL	0	[*:1]	4	0.43451823927716804	0.6856571263319768	-1.6805580893948915	0.14273380081690773	-0.19000809008122133	-0.13325009880903238	0.34326728329667233	1.0022865773633685	1.2415464805965488	1.2674505159792824	0.29443605230987285
[*:1]c1cccc(C(F)(F)F)c1	[*:1]c1ccccc1F	pCHEMBL	1	C[*:1]	3	0.1655088255040411	0.5205690676013781	-1.5	0.36441237506643326	-0.19000809008122133	-0.16162909444512685	-0.07649210753684343	0.5531469787134302	0.7630266741301881	0.5506852264483105	0.6371455213064782
[*:1]c1cccc(C(F)(F)F)c1	[*:1]c1ccccc1F	pCHEMBL	2	NC(=O)[*:1]	3	0.1655088255040411	0.5205690676013781	-1.5	0.36441237506643326	-0.19000809008122133	-0.16162909444512685	-0.07649210753684343	0.5531469787134302	0.7630266741301881	0.5506852264483105	0.6371455213064782
[*:1]c1cccc(C(F)(F)F)c1	[*:1]c1ccccc1F	pCHEMBL	3	CN(C(=O)[*:1])C	3	0.1655088255040411	0.5205690676013781	-1.5	0.36441237506643326	-0.19000809008122133	-0.16162909444512685	-0.07649210753684343	0.5531469787134302	0.7630266741301881	0.5506852264483105	0.6371455213064782
[*:1]c1cccc(C(F)(F)F)c1	[*:1]c1ccccc1F	pCHEMBL	4	CCN(C(=O)[*:1])CC	3	0.1655088255040411	0.5205690676013781	-1.5	0.36441237506643326	-0.19000809008122133	-0.16162909444512685	-0.07649210753684343	0.5531469787134302	0.7630266741301881	0.5506852264483105	0.6371455213064782
[*:1]c1cccc(C(F)(F)F)c1	[*:1]c1ccccc1F	pCHEMBL	5	O=C(N1CCNCC1)[*:1]	3	0.1655088255040411	0.5205690676013781	-1.5	0.36441237506643326	-0.19000809008122133	-0.16162909444512685	-0.07649210753684343	0.5531469787134302	0.7630266741301881	0.5506852264483105	0.6371455213064782
[*:1]c1ccccc1F	[*:1]c1cccc(C(F)(F)F)c1	pCHEMBL	0	[*:1]	4	-0.43451823927716804	0.6856571263319768	-1.6805580893948915	0.14273380081690773	-1.2415464805965488	-1.0022865773633685	-0.34326728329667233	0.13325009880903238	0.19000809008122133	1.2674505159792824	0.29443605230987285
